id,target
TEST_04262,5.791033392616761
TEST_04263,5.868958159514698
TEST_04264,5.377956005986086
TEST_04265,5.135811082038099
TEST_04266,5.891493568406418
TEST_04267,5.8165739326300425
TEST_04268,4.431800677780959
TEST_04269,3.793220885001034
TEST_04270,5.699949600471697
TEST_04271,4.489607943940889
TEST_04272,4.152811686520348
TEST_04273,6.000509415136879
TEST_04274,6.376674001118445
TEST_04275,4.4082676253926145
TEST_04276,3.7605953337725175
TEST_04277,5.968852764934464
TEST_04278,5.2563840178156624
TEST_04279,5.530301395069117
TEST_04280,5.236998756759327
TEST_04281,4.71291409695765
TEST_04282,4.951687336732466
TEST_04283,5.3507503122234255
TEST_04284,4.444977968081687
TEST_04285,4.835235464492669
TEST_04286,5.879604609992196
TEST_04287,4.856021996456761
TEST_04288,3.253160488465877
TEST_04289,5.6007579341618765
TEST_04290,6.693738567159002
TEST_04291,4.542417731937018
TEST_04292,3.949198452516754
TEST_04293,3.889856132845196
TEST_04294,5.090260450714673
TEST_04295,4.966177334274782
TEST_04296,4.582109253121331
TEST_04297,5.186122539447837
TEST_04298,3.9044442449426313
TEST_04299,6.961645002266398
TEST_04300,5.40718044715485
TEST_04301,4.309615410821838
TEST_04302,5.820058226993531
TEST_04303,3.676567812453193
TEST_04304,6.463885253073396
TEST_04305,3.5315845772155896
TEST_04306,5.032440779847821
TEST_04307,4.694289503697863
TEST_04308,4.421130517984658
TEST_04309,4.709001509666102
TEST_04310,4.697040404161729
TEST_04311,5.669470459387124
TEST_04312,4.5359392675540775
TEST_04313,3.617720982872381
TEST_04314,3.7288776900389884
TEST_04315,5.646763419202692
TEST_04316,5.074434075540182
TEST_04317,5.447926606481932
TEST_04318,4.6027724172037985
TEST_04319,5.47902688949954
TEST_04320,4.365932222644073
TEST_04321,5.8261576924208995
TEST_04322,4.821453737673167
TEST_04323,4.85202889554844
TEST_04324,5.032065896571041
TEST_04325,6.606543164475948
TEST_04326,4.779451908781237
TEST_04327,4.793402810999655
TEST_04328,5.815726316626911
TEST_04329,6.39021339224432
TEST_04330,5.251240406036775
TEST_04331,5.661174809079373
TEST_04332,5.844516057134314
TEST_04333,5.415421013473264
TEST_04334,7.33697195695725
TEST_04335,4.217996344858612
TEST_04336,5.244786475105929
TEST_04337,5.53255939947379
TEST_04338,5.673014192986404
TEST_04339,5.301990503999782
TEST_04340,4.625937457451659
TEST_04341,4.181064396651834
TEST_04342,4.8619519926259755
TEST_04343,5.933412747725182
TEST_04344,5.792268020360897
TEST_04345,4.39769301999128
TEST_04346,6.690624262644661
TEST_04347,5.575636023981886
TEST_04348,4.226477184850136
TEST_04349,5.002518360759016
TEST_04350,5.9118400508656705
TEST_04351,5.252805248933726
TEST_04352,5.248849462257244
TEST_04353,4.367086610043479
TEST_04354,5.697250396907133
TEST_04355,4.205189559392778
TEST_04356,6.192171325939203
TEST_04357,5.375424802642552
TEST_04358,5.71711294588026
TEST_04359,5.370238415630801
TEST_04360,5.181166790094611
TEST_04361,5.267279093225149
TEST_04362,4.25841295979556
TEST_04363,5.023845913827927
TEST_04364,4.851814808268898
TEST_04365,6.738839478548137
TEST_04366,3.7306670709083427
TEST_04367,4.437582579651625
TEST_04368,5.192689295000779
TEST_04369,5.189390427571766
TEST_04370,4.399997829558462
TEST_04371,4.47217937969123
TEST_04372,4.1572251089135825
TEST_04373,5.790946503799919
TEST_04374,5.995600791645135
TEST_04375,5.957256737091708
TEST_04376,4.433216245546603
TEST_04377,4.676176244301466
TEST_04378,6.66718459622243
TEST_04379,7.441344865373736
TEST_04380,5.212359850589575
TEST_04381,4.603066096681019
TEST_04382,5.069559519738473
TEST_04383,3.474402997249978
TEST_04384,8.490415826259202
TEST_04385,4.162982299954315
TEST_04386,3.723371283974103
TEST_04387,4.820566570493117
TEST_04388,4.635664268336338
TEST_04389,6.077400483091225
TEST_04390,5.655995275383585
TEST_04391,7.398522290084639
TEST_04392,7.615200166504319
TEST_04393,7.445474166826028
TEST_04394,6.807520250570558
TEST_04395,6.2847854418812155
TEST_04396,5.367082989660997
TEST_04397,5.400853933154917
TEST_04398,6.299882246603641
TEST_04399,7.409763991179247
TEST_04400,8.621686605834995
TEST_04401,4.933163525885185
TEST_04402,6.706338079808813
TEST_04403,6.323132033206207
TEST_04404,4.974448430548151
TEST_04405,6.799706326479704
TEST_04406,6.1632888954287175
TEST_04407,5.902914202953024
TEST_04408,7.53086412882849
TEST_04409,5.1835838681772195
TEST_04410,6.460327084486035
TEST_04411,3.910147248111759
TEST_04412,5.579737897406037
TEST_04413,3.9653245848862397
TEST_04414,5.587833933864815
TEST_04415,5.935188716737436
TEST_04416,4.141143134590955
TEST_04417,6.7605272177999005
TEST_04418,4.661828476876654
TEST_04419,5.803599442215209
TEST_04420,4.200781533338496
TEST_04421,5.089591170484336
TEST_04422,6.864068977628314
TEST_04423,5.86801943163049
TEST_04424,7.918676739408646
TEST_04425,7.239659981737898
TEST_04426,5.629072952279692
TEST_04427,5.409604198888886
TEST_04428,5.7675972529555395
TEST_04429,7.610827811695177
TEST_04430,6.310930908647631
TEST_04431,4.572695678933048
TEST_04432,7.013105637424857
TEST_04433,4.622802089273669
TEST_04434,3.372207952214506
TEST_04435,7.723993666215957
TEST_04436,3.379602552175843
TEST_04437,5.321918387908983
TEST_04438,4.400942296113843
TEST_04439,4.594566984775245
TEST_04440,4.041137975511024
TEST_04441,4.630635770180888
TEST_04442,6.419462471302445
TEST_04443,4.408208634987766
TEST_04444,5.516426783551896
TEST_04445,3.492087800877318
TEST_04446,6.325347585140442
TEST_04447,4.346541195715314
TEST_04448,6.904903296880761
TEST_04449,6.342695073365839
TEST_04450,5.037098909581477
TEST_04451,4.542175886776231
TEST_04452,4.978182679392603
TEST_04453,6.579277435782945
TEST_04454,5.946291374658099
TEST_04455,6.49127763145151
TEST_04456,7.883197915963624
TEST_04457,4.420068648410535
TEST_04458,4.5782307499400545
TEST_04459,3.8484175865772166
TEST_04460,4.170022402425737
TEST_04461,5.537061124868469
TEST_04462,5.151293533966541
TEST_04463,4.267417450362899
TEST_04464,4.94531674063672
TEST_04465,6.124817656765352
TEST_04466,5.346900997718354
TEST_04467,6.776887182378875
TEST_04468,4.493900854172594
TEST_04469,5.313038139282934
TEST_04470,5.407140842852986
TEST_04471,4.535010364067478
TEST_04472,3.9653193303652046
TEST_04473,6.659807094706473
TEST_04474,4.625062119838418
TEST_04475,3.5986091897993795
TEST_04476,6.599177750470076
TEST_04477,6.984054390603376
TEST_04478,6.06775232151395
TEST_04479,7.0130722655698925
TEST_04480,5.992061105711137
TEST_04481,6.345196925005517
TEST_04482,7.428089894151167
TEST_04483,5.822163745082079
TEST_04484,5.344514314112988
TEST_04485,5.581355987065471
TEST_04486,5.39754126451038
TEST_04487,5.673650500909314
TEST_04488,5.326963159660352
TEST_04489,5.312358519229878
TEST_04490,4.221129223559149
TEST_04491,3.4177775918469067
TEST_04492,6.471338316848389
TEST_04493,5.909745158490825
TEST_04494,4.367866644427952
TEST_04495,5.885273031403649
TEST_04496,5.806727190467626
TEST_04497,5.800316057188624
TEST_04498,4.653855701603355
TEST_04499,5.8035871793734835
TEST_04500,4.227855883159815
TEST_04501,4.857643270779981
TEST_04502,4.548373054842308
TEST_04503,3.8829534577418343
TEST_04504,8.780272186481952
TEST_04505,4.52866515337228
TEST_04506,4.392924680187175
TEST_04507,4.70964443478789
TEST_04508,6.773818722801131
TEST_04509,5.323077717168989
TEST_04510,4.349727722237791
TEST_04511,4.972217235740025
TEST_04512,5.482625251610308
TEST_04513,5.934591529303116
TEST_04514,6.223363723784068
TEST_04515,5.2558572037474
TEST_04516,4.910166721504655
TEST_04517,3.6791134104834313
TEST_04518,6.130950503916456
TEST_04519,6.419607850879487
TEST_04520,6.874889757331573
TEST_04521,5.319528212640368
TEST_04522,6.008191749576444
TEST_04523,5.572885038311274
TEST_04524,4.0098832498852985
TEST_04525,6.607333787758783
TEST_04526,5.0977193066700295
TEST_04527,5.212701606043591
TEST_04528,5.957127126478184
TEST_04529,7.1414961170241895
TEST_04530,4.851873919074777
TEST_04531,4.487783538639462
TEST_04532,5.537940267978808
TEST_04533,4.1300755149671495
TEST_04534,6.349611547154996
TEST_04535,6.548320028740054
TEST_04536,5.582577923229042
TEST_04537,5.189190241981123
TEST_04538,4.840945868883306
TEST_04539,5.837769786863724
TEST_04540,5.7538280920801625
TEST_04541,5.565871108739689
TEST_04542,4.657788016342831
TEST_04543,4.189073656792786
TEST_04544,6.649202235992949
TEST_04545,4.702586004186557
TEST_04546,5.350744216069053
TEST_04547,4.85184059885156
TEST_04548,4.575178104258864
TEST_04549,5.260385430284632
TEST_04550,5.111563869674953
TEST_04551,4.478048650490752
TEST_04552,4.540838439237255
TEST_04553,6.13226100866617
TEST_04554,6.075883869471788
TEST_04555,6.189080743124169
TEST_04556,5.955627965934312
TEST_04557,5.20761260732969
TEST_04558,6.09614491493592
TEST_04559,7.024886633361863
TEST_04560,3.4027225797838057
TEST_04561,5.546974753161717
TEST_04562,4.114072369868563
TEST_04563,6.00938362640364
TEST_04564,5.1820694134536325
TEST_04565,5.4707833497822556
TEST_04566,6.241000140875908
TEST_04567,5.401183573682168
TEST_04568,6.489836008839131
TEST_04569,4.708886763659699
TEST_04570,5.6831025310620795
TEST_04571,5.344159642527387
TEST_04572,3.9745344501763213
TEST_04573,5.619964504110445
TEST_04574,6.529177268838783
TEST_04575,6.121282528858355
TEST_04576,5.464185938117108
TEST_04577,5.591570367407584
TEST_04578,5.28760626250196
TEST_04579,4.039943283850764
TEST_04580,5.854250773556618
TEST_04581,4.3123750900759426
TEST_04582,4.2359745807747196
TEST_04583,5.585304647402541
TEST_04584,5.513982124510516
TEST_04585,5.706235276514718
TEST_04586,6.01162046718067
TEST_04587,5.468030159779794
TEST_04588,6.620576289181681
TEST_04589,6.881410667069954
TEST_04590,4.415505186543442
TEST_04591,5.462593648401981
TEST_04592,5.063663722788675
TEST_04593,3.9881833326098928
TEST_04594,4.270234569851265
TEST_04595,6.3553844635128485
TEST_04596,5.931305084448763
TEST_04597,4.358903303736945
TEST_04598,4.0038543778581825
TEST_04599,6.158273816617857
TEST_04600,6.102372258718805
TEST_04601,4.403735396818277
TEST_04602,4.892480220563414
TEST_04603,5.599419314677622
TEST_04604,4.0723142115857875
TEST_04605,6.43005028562121
TEST_04606,4.63889503353322
TEST_04607,6.064640868962012
TEST_04608,5.113351235917452
TEST_04609,5.719220401216248
TEST_04610,6.121300618656331
TEST_04611,9.762343765295121
TEST_04612,6.610975203293954
TEST_04613,6.424576630241678
TEST_04614,4.7301500871061215
TEST_04615,6.353319084141564
TEST_04616,4.1655385780682685
TEST_04617,3.9438844341927393
TEST_04618,2.8949250639604074
TEST_04619,5.662868969799142
TEST_04620,4.527952869263096
TEST_04621,5.990331076843624
TEST_04622,7.233101401135855
TEST_04623,4.453580812901659
TEST_04624,5.899047350439481
TEST_04625,7.057168941235133
TEST_04626,6.022760570965488
TEST_04627,4.7979570557297535
TEST_04628,4.248538987191925
TEST_04629,6.168185560347052
TEST_04630,5.5923087534015
TEST_04631,6.2541420324052694
TEST_04632,4.656670277233996
TEST_04633,5.501975280660655
TEST_04634,5.473198749257254
TEST_04635,6.726415648540527
TEST_04636,5.516084648362774
TEST_04637,4.815976798543659
TEST_04638,7.94300449890488
TEST_04639,8.092213728815466
TEST_04640,5.183174021786968
TEST_04641,6.323538309320561
TEST_04642,4.591493510209656
TEST_04643,4.906348118318952
TEST_04644,7.036899720387247
TEST_04645,7.736025873890881
TEST_04646,5.952070505501787
TEST_04647,5.319877142070098
TEST_04648,5.332496436626091
TEST_04649,6.32442963099988
TEST_04650,7.559545062785421
TEST_04651,3.809988337081883
TEST_04652,5.539521415686561
TEST_04653,4.653541228898135
TEST_04654,4.891819424812571
TEST_04655,4.894104804214216
TEST_04656,4.831922842116324
TEST_04657,9.192887512273845
TEST_04658,5.262280041906603
TEST_04659,6.6996494815962855
TEST_04660,6.604433769157328
TEST_04661,6.6094163338661645
TEST_04662,3.5713802804650463
TEST_04663,5.1094123131945395
TEST_04664,4.918008719592731
TEST_04665,5.980112340635852
TEST_04666,6.915468739783428
TEST_04667,4.741854823844111
TEST_04668,4.606574169940664
TEST_04669,5.40503312015943
TEST_04670,4.482814045696653
TEST_04671,5.646410722791764
TEST_04672,7.5068681854955415
TEST_04673,5.450674531819644
TEST_04674,4.5094538720172395
TEST_04675,2.9906131183570643
TEST_04676,6.884475034985279
TEST_04677,4.575171489727385
TEST_04678,6.137832787679432
TEST_04679,3.6781327918306204
TEST_04680,6.458237519308231
TEST_04681,5.489581502993051
TEST_04682,4.098315273809465
TEST_04683,4.779540502209407
TEST_04684,5.904559233418425
TEST_04685,3.471762350538583
TEST_04686,5.005824430676942
TEST_04687,8.37494670106041
TEST_04688,8.067052928956091
TEST_04689,5.431368390379443
TEST_04690,5.466774009713909
TEST_04691,5.815861861821624
TEST_04692,7.816106871254362
TEST_04693,4.821589219980677
TEST_04694,6.377104026292532
TEST_04695,4.308164407015202
TEST_04696,4.173873324136707
TEST_04697,4.487261016657293
TEST_04698,7.025101335827205
TEST_04699,5.090445197335981
TEST_04700,8.41311041440396
TEST_04701,6.614574747202326
TEST_04702,4.685364937658871
TEST_04703,6.099650314382949
TEST_04704,4.615158837289151
TEST_04705,5.085019412812535
TEST_04706,3.826225508656055
TEST_04707,5.0517602999475315
TEST_04708,4.958887175273723
TEST_04709,4.134654730225748
TEST_04710,5.273884936465951
TEST_04711,5.040059384991238
TEST_04712,4.709154436901134
TEST_04713,4.345297614071786
TEST_04714,5.0282412893557975
TEST_04715,4.893075971151223
TEST_04716,8.52145909982745
TEST_04717,6.07410974201855
TEST_04718,5.639438725678119
TEST_04719,11.558392468232853
TEST_04720,5.729703516558658
TEST_04721,4.695391674528352
TEST_04722,7.233101401135855
TEST_04723,6.520216227918393
TEST_04724,6.247901178113214
TEST_04725,6.658489019974727
TEST_04726,4.139878170878273
TEST_04727,7.00344411469705
TEST_04728,5.34891875257215
TEST_04729,5.335894620747023
TEST_04730,4.512916638479076
TEST_04731,5.283634529559738
TEST_04732,6.337712292663216
TEST_04733,5.769605637113919
TEST_04734,6.074408678284669
TEST_04735,5.530126667196459
TEST_04736,5.025746475866757
TEST_04737,3.549933441100386
TEST_04738,5.294387361642144
TEST_04739,4.6779475622657145
TEST_04740,6.5132222446051635
TEST_04741,5.418363849476066
TEST_04742,6.364581875289989
TEST_04743,4.474490933054444
TEST_04744,6.124439935523977
TEST_04745,3.959843776611038
TEST_04746,4.77566575991883
TEST_04747,5.635352204367756
TEST_04748,8.025647605042138
TEST_04749,5.210410308213508
TEST_04750,9.333996860418992
TEST_04751,5.895275370668017
TEST_04752,5.864418286545636
TEST_04753,4.783664064552692
TEST_04754,4.812829504913882
TEST_04755,3.929460052120568
TEST_04756,3.6474284256587985
TEST_04757,5.734675617008545
TEST_04758,4.2971017987563584
TEST_04759,3.892557782048904
TEST_04760,4.043673487724366
TEST_04761,3.7002083239912054
TEST_04762,5.337707089910204
TEST_04763,5.132083787657201
TEST_04764,4.208440307604455
TEST_04765,4.144579331672478
TEST_04766,8.431308002792374
TEST_04767,4.690682208581244
TEST_04768,4.777530296821432
TEST_04769,7.423230968993387
TEST_04770,6.605618354463953
TEST_04771,4.989752268723333
TEST_04772,7.641527832760971
TEST_04773,5.060302555670898
TEST_04774,3.698456491864466
TEST_04775,4.830303289139021
TEST_04776,6.962399679024294
TEST_04777,4.605937585340751
TEST_04778,4.4669222048150665
TEST_04779,6.306770803524142
TEST_04780,5.125463519875044
TEST_04781,5.835504750469347
TEST_04782,4.3580447829887135
TEST_04783,5.734250033299894
TEST_04784,5.3747895091899025
TEST_04785,5.910635460098295
TEST_04786,3.9583550189453263
TEST_04787,5.149250147845983
TEST_04788,4.1366322963801565
TEST_04789,4.912382225314097
TEST_04790,6.967413317871628
TEST_04791,3.737714017891008
TEST_04792,6.144621834559764
TEST_04793,4.451147645794936
TEST_04794,6.299872114368149
TEST_04795,3.66006597898102
TEST_04796,5.9352563786508306
TEST_04797,5.099030459890326
TEST_04798,4.149547806978223
TEST_04799,5.540293561994652
TEST_04800,6.194856960459489
TEST_04801,5.760363307196897
TEST_04802,7.58480030361919
TEST_04803,6.098985777371038
TEST_04804,3.27101379346896
TEST_04805,5.14856855839875
TEST_04806,8.449281167154382
TEST_04807,7.361321000439283
TEST_04808,4.363408970434367
TEST_04809,4.105015625867626
TEST_04810,4.337535340103862
TEST_04811,4.665559709867349
TEST_04812,6.696756022553092
TEST_04813,3.8278101651732683
TEST_04814,7.555778275411097
TEST_04815,5.688198077237889
TEST_04816,5.944991239327745
TEST_04817,5.555761191435039
TEST_04818,5.4574384376310405
TEST_04819,6.199179210896823
TEST_04820,3.769781236373607
TEST_04821,5.832474065105451
TEST_04822,7.1723296119632565
TEST_04823,5.078689387704653
TEST_04824,4.38887358009816
TEST_04825,4.401437075420603
TEST_04826,5.511895029519547
TEST_04827,5.464293187296541
TEST_04828,5.80968421028021
TEST_04829,6.078268860612539
TEST_04830,6.950808563505049
TEST_04831,4.8085628256076625
TEST_04832,4.12641099984263
TEST_04833,7.158398668271122
TEST_04834,6.957840086359479
TEST_04835,5.486580940885656
TEST_04836,4.15072951098384
TEST_04837,5.44592601145273
TEST_04838,5.206237757816012
TEST_04839,8.222569122543586
TEST_04840,3.186317881665996
TEST_04841,4.6098063074474
TEST_04842,13.756329463046299
TEST_04843,4.957328044340226
TEST_04844,5.320233583646143
TEST_04845,4.601082486869487
TEST_04846,3.676692637956002
TEST_04847,6.570462793913887
TEST_04848,7.368186391164688
TEST_04849,4.963857039695867
TEST_04850,5.291621743707413
TEST_04851,6.766190081628736
TEST_04852,3.928948918109434
TEST_04853,5.231511114515321
TEST_04854,4.9614500726389
TEST_04855,4.7845343311073485
TEST_04856,6.885759532779542
TEST_04857,5.899422228950673
TEST_04858,3.880829326272103
TEST_04859,5.018856686725808
TEST_04860,10.884963482335397
TEST_04861,3.884574985508607
TEST_04862,5.499304783654026
TEST_04863,5.742722085647497
TEST_04864,5.085292740304322
TEST_04865,6.601583269949117
TEST_04866,3.8752141297489473
TEST_04867,4.425799575213809
TEST_04868,7.606333905250327
TEST_04869,6.016532505436437
TEST_04870,5.821396766140779
TEST_04871,5.857747730637868
TEST_04872,4.143118174459424
TEST_04873,3.3858071092261213
TEST_04874,6.9627773320546815
TEST_04875,3.6581574751797667
TEST_04876,3.6977547080957684
TEST_04877,6.502322463539176
TEST_04878,5.382716430683541
TEST_04879,4.190512738029081
TEST_04880,6.6827725589032205
TEST_04881,3.6282012270653468
TEST_04882,8.450413599848165
TEST_04883,5.827600926423926
TEST_04884,4.114773856394589
TEST_04885,5.333043973096842
TEST_04886,4.952568504479441
TEST_04887,4.963857039695867
TEST_04888,5.602668275457411
TEST_04889,6.819975505191511
TEST_04890,3.8991631904129456
TEST_04891,3.2827487974783622
TEST_04892,4.61613132620997
TEST_04893,5.221944345163752
TEST_04894,6.665976185926656
TEST_04895,4.134272610495266
TEST_04896,5.131794366673169
TEST_04897,4.505499645624198
TEST_04898,3.3901045877969516
TEST_04899,3.5804088165839616
TEST_04900,5.524474331539704
TEST_04901,6.907975093211807
TEST_04902,4.260804774861938
TEST_04903,4.901444795194063
TEST_04904,6.474889974556557
TEST_04905,4.744793241936744
TEST_04906,4.270081823160371
TEST_04907,5.304305404102543
TEST_04908,5.59260594804994
TEST_04909,4.000398687517091
TEST_04910,4.557145044492366
TEST_04911,5.14955254612676
TEST_04912,9.775822880858968
TEST_04913,4.426647589286318
TEST_04914,6.207795957506402
TEST_04915,5.043239931687644
TEST_04916,4.917636181839548
TEST_04917,7.278019648623662
TEST_04918,4.639604337303929
TEST_04919,6.415113641812372
TEST_04920,4.502938607710931
TEST_04921,6.53125930999882
TEST_04922,4.741408478103395
TEST_04923,4.842271911021928
TEST_04924,6.370320681219479
TEST_04925,4.68082769178195
TEST_04926,3.100128591800104
TEST_04927,5.181198889240349
TEST_04928,4.848186958708947
TEST_04929,9.292201571648835
TEST_04930,4.65343020306549
TEST_04931,5.81489975968962
TEST_04932,4.246906046812391
TEST_04933,4.6727033261273405
TEST_04934,4.801832287039897
TEST_04935,5.068853642410236
TEST_04936,4.159939024433999
TEST_04937,5.92751745655946
TEST_04938,5.055387593750929
TEST_04939,5.503480926223624
TEST_04940,5.299627243036898
TEST_04941,3.3737821715418512
TEST_04942,5.591922377436859
TEST_04943,7.484361128241435
TEST_04944,5.443816137588293
TEST_04945,4.210615308613466
TEST_04946,5.784655769540077
TEST_04947,6.033674991522499
TEST_04948,5.318783628674094
TEST_04949,8.100198670592548
TEST_04950,3.7635481160628323
TEST_04951,5.3359642776243845
TEST_04952,5.389904351953557
TEST_04953,4.824788054114812
TEST_04954,4.754304580711999
TEST_04955,11.3064581266242
TEST_04956,6.763207777766446
TEST_04957,4.210098207688489
TEST_04958,6.10349582744772
TEST_04959,4.801846578046973
TEST_04960,4.752580035548608
TEST_04961,3.2877707270107095
TEST_04962,6.363991816553753
TEST_04963,5.76852883770664
TEST_04964,5.938163537521035
TEST_04965,5.129752064893996
TEST_04966,5.530964732272828
TEST_04967,8.763530296445115
TEST_04968,5.445980537843351
TEST_04969,4.320581149251183
TEST_04970,3.918773095677505
TEST_04971,5.945368300030722
TEST_04972,4.49590685247037
TEST_04973,4.376649852074241
TEST_04974,4.661538614748213
TEST_04975,4.825998279592554
TEST_04976,5.548073766988203
TEST_04977,5.191018832991233
TEST_04978,4.97146792983207
TEST_04979,7.035927402806379
TEST_04980,6.805930498282656
TEST_04981,6.017568048796555
TEST_04982,4.900426788814158
TEST_04983,5.031621518523
TEST_04984,6.295866806918564
TEST_04985,6.859696264407646
TEST_04986,4.3769484934252745
TEST_04987,5.9647593029322685
TEST_04988,4.554627765861763
TEST_04989,3.672569859144023
TEST_04990,5.280353463151297
TEST_04991,4.08241763138107
TEST_04992,6.19016097244927
TEST_04993,3.383005007064007
TEST_04994,7.011684879004676
TEST_04995,6.0302256767720905
TEST_04996,4.078798929201536
TEST_04997,4.327247903456236
TEST_04998,5.275485470387338
TEST_04999,5.7955520978573425
TEST_05000,5.256174967752795
TEST_05001,5.83138011121526
TEST_05002,5.474425424969056
TEST_05003,4.763254138348174
TEST_05004,5.430557625374043
TEST_05005,7.481706019753705
TEST_05006,8.369234677970763
TEST_05007,4.346279965829282
TEST_05008,4.75345038515912
TEST_05009,4.34551885815733
TEST_05010,7.873235858659136
TEST_05011,4.497970217684216
TEST_05012,3.955405539194871
TEST_05013,5.347242192451937
TEST_05014,6.366961074718574
TEST_05015,5.7952196429283624
TEST_05016,4.930907587005162
TEST_05017,4.188071556191183
TEST_05018,5.614662279215473
TEST_05019,4.440226099764811
TEST_05020,6.012232267310058
TEST_05021,6.052996995671229
TEST_05022,5.185422826878277
TEST_05023,6.632645174715702
TEST_05024,3.589412512719999
TEST_05025,5.378001183564013
TEST_05026,4.33908097758858
TEST_05027,5.795067954182219
TEST_05028,4.650066639942736
TEST_05029,5.430761207310304
TEST_05030,5.295366795006029
TEST_05031,4.077649622753707
TEST_05032,4.693528880835995
TEST_05033,5.897381899820751
TEST_05034,3.3412769537923843
TEST_05035,5.7891894130468025
TEST_05036,4.314550519044772
TEST_05037,4.742021831428161
TEST_05038,6.492112371510554
TEST_05039,5.479854843982231
TEST_05040,5.1871926819281775
TEST_05041,5.7511706643066205
TEST_05042,8.216628661322119
TEST_05043,7.634876852931043
TEST_05044,9.361431259271612
TEST_05045,5.14691307706596
TEST_05046,4.505195170763695
TEST_05047,4.475235485928515
TEST_05048,5.014113654289403
TEST_05049,5.097119121877409
TEST_05050,4.977417739363741
TEST_05051,4.894989040101827
TEST_05052,5.103110925097962
TEST_05053,6.471868464273776
TEST_05054,6.502347791117366
TEST_05055,6.753316619918291
TEST_05056,6.126083276609936
TEST_05057,4.4089448262093605
TEST_05058,5.846890249202108
TEST_05059,6.115213544288277
TEST_05060,6.176828457946279
TEST_05061,4.790963116584564
TEST_05062,4.952175380941611
TEST_05063,4.453778132897693
TEST_05064,4.731286101695815
TEST_05065,5.339433672654064
TEST_05066,5.47455157471143
TEST_05067,4.272980899729195
TEST_05068,5.519092902450964
TEST_05069,7.048759333783028
TEST_05070,7.163044886616184
TEST_05071,4.494634493162717
TEST_05072,5.154054459367732
TEST_05073,5.13468335637193
TEST_05074,3.7924912435203204
TEST_05075,7.084621301246237
TEST_05076,5.823140693757711
TEST_05077,7.430574676270023
TEST_05078,5.203660627166826
TEST_05079,5.050578668993101
TEST_05080,5.597419057021526
TEST_05081,5.22275897108938
TEST_05082,5.070844732085465
TEST_05083,6.690500915356559
TEST_05084,4.495827321811763
TEST_05085,5.161018410682409
TEST_05086,4.533633934964538
TEST_05087,5.484316074489712
TEST_05088,4.212464761556873
TEST_05089,6.471756308323041
TEST_05090,4.9137123160077465
TEST_05091,4.772645744861048
TEST_05092,3.767015692880623
TEST_05093,9.093956952179642
TEST_05094,6.5727067718833005
TEST_05095,8.519256549463126
TEST_05096,5.73154129629987
TEST_05097,5.560683294798409
TEST_05098,5.6030602417728375
TEST_05099,3.8778944226484384
TEST_05100,4.715053023482557
TEST_05101,5.632053206656131
TEST_05102,4.1070119690751845
TEST_05103,4.5144895452549285
TEST_05104,3.796817397522556
TEST_05105,5.489963663843895
TEST_05106,5.529792096345336
TEST_05107,3.639780033620461
TEST_05108,3.7132816936106323
TEST_05109,5.5242836386528005
TEST_05110,3.9480922960336677
TEST_05111,7.4605650024934675
TEST_05112,3.1895480551929225
TEST_05113,6.91350805019923
TEST_05114,5.241986736428526
TEST_05115,5.2680917480435525
TEST_05116,3.4357597060444114
TEST_05117,3.664261419253261
TEST_05118,4.693018723198385
TEST_05119,5.496468160388819
TEST_05120,5.517144272405282
TEST_05121,4.110843061455821
TEST_05122,4.107362503153283
TEST_05123,5.117552406095687
TEST_05124,6.365368605346358
TEST_05125,6.425209461007956
TEST_05126,5.620112666225687
TEST_05127,6.310034446602938
TEST_05128,6.949664700740492
TEST_05129,6.379495200160285
TEST_05130,4.695932855980516
TEST_05131,6.288298487808813
TEST_05132,5.211334248895518
TEST_05133,6.052303353526131
TEST_05134,5.777262681700961
TEST_05135,6.036903809784274
TEST_05136,4.634963056477936
TEST_05137,9.13236490922484
TEST_05138,8.13132242796588
TEST_05139,7.090697702450015
TEST_05140,5.743314679420386
TEST_05141,4.5980831973168605
TEST_05142,5.387617477908687
TEST_05143,4.442745495231332
TEST_05144,7.004843559157347
TEST_05145,4.575710261136244
TEST_05146,5.831733372393408
TEST_05147,4.792676951162964
TEST_05148,5.765337922269346
TEST_05149,7.9488512671414355
TEST_05150,5.802410408891472
TEST_05151,6.086697533250042
TEST_05152,5.1453396351836
TEST_05153,5.420690972740253
TEST_05154,5.560780702297254
TEST_05155,4.698991876168769
TEST_05156,4.64787731677448
TEST_05157,5.152258968353074
TEST_05158,10.573959922123525
TEST_05159,4.7784447093909606
TEST_05160,3.894629362571454
TEST_05161,4.207004899248318
TEST_05162,4.752754493095576
TEST_05163,5.95110735873698
TEST_05164,6.266445670071139
TEST_05165,3.969136163873088
TEST_05166,5.855160516534724
TEST_05167,5.537859932339057
TEST_05168,6.226720385624375
TEST_05169,4.684989797473811
TEST_05170,4.724649165735858
TEST_05171,7.150100265548581
TEST_05172,3.7811133582407592
TEST_05173,5.317858299538209
TEST_05174,4.88634393326069
TEST_05175,4.1619350475702035
TEST_05176,4.208996100128143
TEST_05177,4.097227921436648
TEST_05178,5.587364568103503
TEST_05179,6.081330985125078
TEST_05180,5.0083080966220805
TEST_05181,5.687054490775054
TEST_05182,6.04366229416598
TEST_05183,5.122372702433875
TEST_05184,7.7657902408685295
TEST_05185,5.290469069855561
