id,target
TEST_04230,5.799816307553197
TEST_04231,4.662155663632651
TEST_04232,5.611204805420437
TEST_04233,5.295966641095351
TEST_04234,4.009826093182877
TEST_04235,5.444417119615807
TEST_04236,3.966666562139032
TEST_04237,5.533415995197988
TEST_04238,8.183783770808152
TEST_04239,5.385111186874943
TEST_04240,5.559719117403081
TEST_04241,6.167836498105162
TEST_04242,5.14950237987221
TEST_04243,8.371083227951203
TEST_04244,10.052390267109383
TEST_04245,5.617761947079206
TEST_04246,4.82744361184163
TEST_04247,5.354061796083604
TEST_04248,5.32672297108265
TEST_04249,7.046717886698952
TEST_04250,6.7291710879686555
TEST_04251,3.6839617294920464
TEST_04252,5.094316327009116
TEST_04253,4.1720134870201075
TEST_04254,5.298434110311339
TEST_04255,4.277057940822717
TEST_04256,4.763253263310684
TEST_04257,6.373693089203598
TEST_04258,4.865690002035803
TEST_04259,4.80934401679003
TEST_04260,6.127846558337496
TEST_04261,7.716221811771073
TEST_04262,5.670628618782288
TEST_04263,5.975948329583615
TEST_04264,5.383117773574847
TEST_04265,5.441324066463297
TEST_04266,5.954460619575347
TEST_04267,5.7658788963670125
TEST_04268,4.74265049895947
TEST_04269,3.8542091969471257
TEST_04270,5.752289359328206
TEST_04271,4.410547272381203
TEST_04272,4.036228866284843
TEST_04273,6.008801268522662
TEST_04274,6.554156541989114
TEST_04275,4.239434670271594
TEST_04276,3.896719575260798
TEST_04277,5.7957692358496775
TEST_04278,5.228440080452547
TEST_04279,5.609671900669257
TEST_04280,5.576144638173188
TEST_04281,4.834857524900102
TEST_04282,5.038403043119224
TEST_04283,5.486142749296011
TEST_04284,4.457154759702854
TEST_04285,4.809904420229138
TEST_04286,5.5535740811235135
TEST_04287,5.036131151483159
TEST_04288,3.2206337518040096
TEST_04289,5.366781821005792
TEST_04290,6.372093210978946
TEST_04291,4.583250361096444
TEST_04292,4.056796802522573
TEST_04293,4.133069620532989
TEST_04294,5.1443164631131895
TEST_04295,5.416627951541691
TEST_04296,4.432267193170663
TEST_04297,5.086463981907919
TEST_04298,3.99410028057328
TEST_04299,6.703403870403207
TEST_04300,5.032832144399691
TEST_04301,4.761080306791886
TEST_04302,5.702064960020182
TEST_04303,3.6845701472390857
TEST_04304,6.601901635861576
TEST_04305,3.6160071588115854
TEST_04306,5.157734754952601
TEST_04307,4.732879761075827
TEST_04308,4.347588211682662
TEST_04309,4.718059525378415
TEST_04310,4.438050075388719
TEST_04311,5.803025888266166
TEST_04312,4.476642840888973
TEST_04313,3.507780348683825
TEST_04314,3.81134014735639
TEST_04315,5.815261020329715
TEST_04316,5.088842499840989
TEST_04317,5.640217216851853
TEST_04318,4.786043810946775
TEST_04319,5.505461904810328
TEST_04320,4.635555770870026
TEST_04321,5.792098519978651
TEST_04322,5.135918600527478
TEST_04323,4.7870192489948815
TEST_04324,4.9371881006133975
TEST_04325,6.709168462691451
TEST_04326,4.803043116843183
TEST_04327,4.616406629932876
TEST_04328,5.732534987256832
TEST_04329,6.594445818519832
TEST_04330,5.366923641062105
TEST_04331,5.424901689277829
TEST_04332,6.097964492907229
TEST_04333,5.3502756435655385
TEST_04334,7.352272832485664
TEST_04335,4.441083937822636
TEST_04336,5.541727554357192
TEST_04337,5.469517985187869
TEST_04338,5.589182434327448
TEST_04339,5.296970815608029
TEST_04340,4.215003041705508
TEST_04341,4.285844572961244
TEST_04342,4.78581602801993
TEST_04343,5.235837538807263
TEST_04344,5.731045466841368
TEST_04345,4.360269398159488
TEST_04346,6.638078261122393
TEST_04347,5.559984988721906
TEST_04348,4.314616585376456
TEST_04349,4.545148770507819
TEST_04350,5.728664849543004
TEST_04351,5.284598128211749
TEST_04352,5.338613796002001
TEST_04353,4.213530776623886
TEST_04354,5.889079843323129
TEST_04355,4.183334064436151
TEST_04356,6.349377974654161
TEST_04357,5.446234531265776
TEST_04358,5.885744341111529
TEST_04359,5.339808116388386
TEST_04360,5.266201593509248
TEST_04361,4.8959921930402075
TEST_04362,4.314989495503226
TEST_04363,5.030553243026459
TEST_04364,4.935104150333935
TEST_04365,6.513433552021875
TEST_04366,3.641184468960383
TEST_04367,4.447407542593332
TEST_04368,5.472370861428791
TEST_04369,4.766808747537821
TEST_04370,4.402532800246702
TEST_04371,4.415353806092373
TEST_04372,3.962690353619209
TEST_04373,6.0452976161492025
TEST_04374,6.02531918210443
TEST_04375,6.242596876758044
TEST_04376,4.430356153963224
TEST_04377,4.753242796822069
TEST_04378,6.897998203418672
TEST_04379,7.37911617628192
TEST_04380,5.214250044931988
TEST_04381,4.637857384793678
TEST_04382,5.144325055911753
TEST_04383,3.7332817313321196
TEST_04384,8.34461943941182
TEST_04385,4.042223282575389
TEST_04386,3.7428693396759676
TEST_04387,4.764524805450819
TEST_04388,4.988774488734965
TEST_04389,6.1079894615447365
TEST_04390,5.635983407025288
TEST_04391,7.473129186971231
TEST_04392,7.696427449755657
TEST_04393,7.276807807471352
TEST_04394,6.739265739814444
TEST_04395,5.942313084065625
TEST_04396,5.393723551780239
TEST_04397,5.397600985466036
TEST_04398,6.320459606993298
TEST_04399,7.171881120050669
TEST_04400,8.17967015436895
TEST_04401,4.586239701624923
TEST_04402,6.430086103812554
TEST_04403,6.3244181019508385
TEST_04404,4.995229732542991
TEST_04405,6.727956599306869
TEST_04406,6.003270250021506
TEST_04407,6.0223753006101255
TEST_04408,7.547121013475161
TEST_04409,5.412089221216789
TEST_04410,6.638174546122793
TEST_04411,4.093173061177515
TEST_04412,5.791190161497473
TEST_04413,3.9719996996020375
TEST_04414,5.789710511869532
TEST_04415,5.7037801847911265
TEST_04416,4.143584815211495
TEST_04417,6.889435095475518
TEST_04418,4.764229538159566
TEST_04419,5.829666338104031
TEST_04420,4.26759826218343
TEST_04421,4.944092110814753
TEST_04422,6.610976481108212
TEST_04423,6.043115046018462
TEST_04424,7.9073507641507135
TEST_04425,7.082390627472065
TEST_04426,5.246155323766599
TEST_04427,5.387118425212287
TEST_04428,6.126853058610239
TEST_04429,7.680305936616099
TEST_04430,5.710076486757406
TEST_04431,4.689958740479804
TEST_04432,6.697570136536795
TEST_04433,4.255636369051014
TEST_04434,3.3028429611170274
TEST_04435,7.712649730431354
TEST_04436,3.2185050383351843
TEST_04437,5.285497820707193
TEST_04438,4.531533092293287
TEST_04439,4.683152045789775
TEST_04440,3.9336664522891582
TEST_04441,4.689037668652321
TEST_04442,6.174820343088326
TEST_04443,4.461985146654955
TEST_04444,5.897919850857596
TEST_04445,3.5687887926414574
TEST_04446,6.510895569189921
TEST_04447,3.926373700778096
TEST_04448,6.8756124476636185
TEST_04449,6.3511653462538
TEST_04450,5.070570482115545
TEST_04451,4.681655041308474
TEST_04452,5.094364970596308
TEST_04453,6.544532774145901
TEST_04454,6.047434828308399
TEST_04455,6.4982401994975865
TEST_04456,8.003456768816315
TEST_04457,4.348868339538827
TEST_04458,4.664128022439964
TEST_04459,3.6714549886741157
TEST_04460,4.050602549981477
TEST_04461,5.361405219350622
TEST_04462,4.811578999815957
TEST_04463,4.158654264000418
TEST_04464,5.061780430672924
TEST_04465,6.258637646255381
TEST_04466,5.367458560101322
TEST_04467,6.384263170782287
TEST_04468,4.722649339744136
TEST_04469,5.100241384404567
TEST_04470,5.523932433523804
TEST_04471,4.284639208178108
TEST_04472,3.8533080339341588
TEST_04473,6.949964966777611
TEST_04474,4.6664636932461425
TEST_04475,3.7342875135980234
TEST_04476,6.721894272583548
TEST_04477,6.880551389233955
TEST_04478,6.031006463037319
TEST_04479,6.699438120233079
TEST_04480,5.642593689663227
TEST_04481,6.29175594893586
TEST_04482,7.595643334094454
TEST_04483,5.701220767068144
TEST_04484,5.465292841991658
TEST_04485,5.66518916659599
TEST_04486,5.3831224025452435
TEST_04487,5.826354646792909
TEST_04488,5.205313696467498
TEST_04489,4.782145946904809
TEST_04490,4.306658856198439
TEST_04491,3.263423992498794
TEST_04492,6.581841846912738
TEST_04493,6.031417768965681
TEST_04494,4.582927079898662
TEST_04495,5.810639699023411
TEST_04496,5.667218270962615
TEST_04497,5.921378996611369
TEST_04498,4.6322465544970814
TEST_04499,5.804777326538529
TEST_04500,3.750252094638785
TEST_04501,4.732693155773157
TEST_04502,4.556246446069956
TEST_04503,3.916539020502167
TEST_04504,8.729510119252419
TEST_04505,4.644672979886561
TEST_04506,4.57047137778517
TEST_04507,4.743188614765752
TEST_04508,6.502719761525503
TEST_04509,5.37230991819991
TEST_04510,4.271846653761672
TEST_04511,4.993909887696116
TEST_04512,5.547676834736837
TEST_04513,5.992545185406968
TEST_04514,6.405003759326646
TEST_04515,5.314035489278243
TEST_04516,4.858027754904414
TEST_04517,3.7052732375481074
TEST_04518,6.213219894253409
TEST_04519,6.638526733448051
TEST_04520,6.622009819901298
TEST_04521,5.496852563212275
TEST_04522,6.002964658872521
TEST_04523,5.6519198985626
TEST_04524,3.9711934948735115
TEST_04525,6.348745001219013
TEST_04526,5.103919393615939
TEST_04527,5.126690083075185
TEST_04528,5.917845701135897
TEST_04529,7.1199613488992215
TEST_04530,4.908069189985585
TEST_04531,4.096232347391117
TEST_04532,5.956881263929389
TEST_04533,4.003834077129493
TEST_04534,6.433751926989129
TEST_04535,6.4983339785914875
TEST_04536,5.664802201566811
TEST_04537,5.364397895955019
TEST_04538,4.988841303452426
TEST_04539,6.080450560986729
TEST_04540,5.718554575063832
TEST_04541,5.427845084701509
TEST_04542,4.576888178011107
TEST_04543,4.00729790581101
TEST_04544,6.580615499417963
TEST_04545,4.262321516457458
TEST_04546,5.489123295906519
TEST_04547,4.833276036484376
TEST_04548,4.550833210986415
TEST_04549,5.356324415437161
TEST_04550,5.128248536684234
TEST_04551,4.573939708815681
TEST_04552,4.727273657812304
TEST_04553,6.239600358183776
TEST_04554,5.949313856616246
TEST_04555,6.265819715063374
TEST_04556,5.904674023593817
TEST_04557,5.256809407303079
TEST_04558,6.24680210946767
TEST_04559,6.849520167803315
TEST_04560,3.358445727791524
TEST_04561,5.553068018046559
TEST_04562,4.14113377751919
TEST_04563,6.015056769296199
TEST_04564,4.606865194002361
TEST_04565,5.439267413776179
TEST_04566,6.078880749472786
TEST_04567,5.375405363458434
TEST_04568,6.270284233269715
TEST_04569,4.8387776874283
TEST_04570,5.718463031245037
TEST_04571,5.579190559088247
TEST_04572,4.0286741039568845
TEST_04573,5.752518778985986
TEST_04574,6.594172257265903
TEST_04575,6.322859258333042
TEST_04576,5.44176180349794
TEST_04577,5.723035273492281
TEST_04578,5.301621160621925
TEST_04579,3.96558346608036
TEST_04580,5.545591236018447
TEST_04581,4.17247097356406
TEST_04582,4.265770359652075
TEST_04583,5.6071023897593335
TEST_04584,4.917791266187848
TEST_04585,5.7489344147878585
TEST_04586,6.226677888351016
TEST_04587,5.379571201559732
TEST_04588,6.596673802123968
TEST_04589,6.7637691097977966
TEST_04590,4.3508911668489905
TEST_04591,5.424575359069571
TEST_04592,4.925469812046717
TEST_04593,4.074347527043356
TEST_04594,4.150233127807592
TEST_04595,6.2824243352790505
TEST_04596,6.094439123361168
TEST_04597,4.28103349376112
TEST_04598,3.9814934530694512
TEST_04599,6.225742520195009
TEST_04600,6.170995173301392
TEST_04601,4.487382170913796
TEST_04602,4.961865099857591
TEST_04603,5.743936399318807
TEST_04604,4.081408139181578
TEST_04605,6.672263919901674
TEST_04606,4.710225777997364
TEST_04607,5.991499062617382
TEST_04608,5.10008562095441
TEST_04609,5.945715258269152
TEST_04610,6.1558363699523575
TEST_04611,9.577700629061633
TEST_04612,6.558426359220287
TEST_04613,6.563363256629611
TEST_04614,4.762602917468528
TEST_04615,6.186513828352706
TEST_04616,4.442009963071775
TEST_04617,4.119442496488853
TEST_04618,3.0224401832314176
TEST_04619,5.872989791147999
TEST_04620,4.021577877663448
TEST_04621,6.091070116445554
TEST_04622,6.89029531329328
TEST_04623,4.516585623366311
TEST_04624,5.921130684089123
TEST_04625,7.09380813228577
TEST_04626,6.049299740714767
TEST_04627,5.050034699239651
TEST_04628,4.248728586200516
TEST_04629,5.8171989640704655
TEST_04630,5.658642876170388
TEST_04631,6.338964049070342
TEST_04632,4.840578851977508
TEST_04633,5.266026028162512
TEST_04634,5.224729873811079
TEST_04635,6.65564948655233
TEST_04636,5.593799233730332
TEST_04637,4.9972800596223586
TEST_04638,8.028473721887428
TEST_04639,8.235563945206787
TEST_04640,5.147200252662326
TEST_04641,6.291907190437478
TEST_04642,4.617385952778566
TEST_04643,4.9685811038238725
TEST_04644,7.195101924232737
TEST_04645,7.700447011184529
TEST_04646,6.163862628812106
TEST_04647,5.283439027933661
TEST_04648,5.247248012828636
TEST_04649,6.012035009876555
TEST_04650,7.6934253051561745
TEST_04651,3.7992654421661145
TEST_04652,5.576369813049452
TEST_04653,4.687263159760144
TEST_04654,4.7321420625506585
TEST_04655,4.93354074086377
TEST_04656,4.798541619966914
TEST_04657,9.441598551745692
TEST_04658,5.218641341926477
TEST_04659,6.685020821425868
TEST_04660,6.130136176429708
TEST_04661,6.140844737762317
TEST_04662,3.4686959766525547
TEST_04663,5.096757976103138
TEST_04664,4.925327821376587
TEST_04665,5.887420903500278
TEST_04666,6.933828899432812
TEST_04667,4.712318907683625
TEST_04668,4.7055975068232945
TEST_04669,5.408372403381482
TEST_04670,4.516514290316709
TEST_04671,5.301239350212514
TEST_04672,7.812326630672665
TEST_04673,5.717169510603252
TEST_04674,4.718359096831458
TEST_04675,2.961967214003087
TEST_04676,6.65034301008305
TEST_04677,4.623835728337353
TEST_04678,6.072187705159909
TEST_04679,3.6619101534594254
TEST_04680,6.559958133174157
TEST_04681,5.685446424403941
TEST_04682,4.1135198271163365
TEST_04683,4.767884335916
TEST_04684,5.5449003681006355
TEST_04685,3.7523906459816594
TEST_04686,5.062775751763784
TEST_04687,8.332088603530103
TEST_04688,8.138450271207722
TEST_04689,5.451990936525621
TEST_04690,5.732931084721846
TEST_04691,6.076556593893029
TEST_04692,7.667917692364744
TEST_04693,4.950307306363193
TEST_04694,6.198941288158469
TEST_04695,4.329885766907543
TEST_04696,4.148532492588162
TEST_04697,4.4711907447826915
TEST_04698,7.13791683561243
TEST_04699,5.009326678619514
TEST_04700,8.397517685049745
TEST_04701,6.6731464208359474
TEST_04702,4.750629030077407
TEST_04703,6.372058323060956
TEST_04704,4.756743154272656
TEST_04705,5.151526906875018
TEST_04706,3.9022846439296144
TEST_04707,5.183044034054561
TEST_04708,4.966139366335644
TEST_04709,4.186629873504545
TEST_04710,5.123612518034593
TEST_04711,5.0273926777019655
TEST_04712,4.797807266437642
TEST_04713,4.519809789235817
TEST_04714,5.16298516066883
TEST_04715,4.960648880278829
TEST_04716,8.602562456536726
TEST_04717,5.957251133381368
TEST_04718,5.634553826558554
TEST_04719,6.4954027506217376
TEST_04720,5.682538105946128
TEST_04721,4.662922366260801
TEST_04722,6.89029531329328
TEST_04723,6.715232865534969
TEST_04724,5.951540522016912
TEST_04725,6.63699064421274
TEST_04726,4.073147430472935
TEST_04727,7.014721591585363
TEST_04728,5.415851685834559
TEST_04729,5.357716817132184
TEST_04730,4.628957370336391
TEST_04731,5.139648581000616
TEST_04732,6.496669009279851
TEST_04733,5.998118434218255
TEST_04734,6.319570523835395
TEST_04735,5.450228344837744
TEST_04736,5.1022351254994875
TEST_04737,3.6339407151350156
TEST_04738,5.07533514347631
TEST_04739,4.728929970043333
TEST_04740,6.475049335790109
TEST_04741,5.16540464198621
TEST_04742,6.325655480216733
TEST_04743,4.519069257092245
TEST_04744,6.093615973479663
TEST_04745,3.733754844110988
TEST_04746,4.727904426558397
TEST_04747,5.785286656792461
TEST_04748,7.98867956228721
TEST_04749,5.473741678235061
TEST_04750,9.240221678028286
TEST_04751,6.012926489733415
TEST_04752,5.806482374638124
TEST_04753,4.4245484255140095
TEST_04754,5.00785119275753
TEST_04755,4.218257566240938
TEST_04756,3.717971892199265
TEST_04757,5.888956038369005
TEST_04758,4.335784958046267
TEST_04759,3.935696300463862
TEST_04760,4.321713258562782
TEST_04761,3.57495860436627
TEST_04762,5.42643805248124
TEST_04763,5.155104510565524
TEST_04764,4.1924936481358515
TEST_04765,4.184746813141548
TEST_04766,8.005773704606103
TEST_04767,4.4733369490180985
TEST_04768,4.845420182240204
TEST_04769,7.145186674000934
TEST_04770,6.727647531650971
TEST_04771,5.052779369970706
TEST_04772,7.429307603693295
TEST_04773,5.384461669586948
TEST_04774,3.5571092805026074
TEST_04775,4.842917332758622
TEST_04776,6.830061177948014
TEST_04777,4.731843326581755
TEST_04778,4.467950760108231
TEST_04779,5.942186630541014
TEST_04780,5.20319160929451
TEST_04781,5.968846249011819
TEST_04782,4.4351038324369405
TEST_04783,5.545325813792919
TEST_04784,5.439928183708728
TEST_04785,6.204299863189942
TEST_04786,3.8939107062863934
TEST_04787,5.2220298562240774
TEST_04788,4.211480693851411
TEST_04789,4.820260694393753
TEST_04790,6.988213478619278
TEST_04791,3.758019902568905
TEST_04792,5.971293612881004
TEST_04793,4.797829707488912
TEST_04794,6.050664876389314
TEST_04795,3.755765256954966
TEST_04796,5.535487107265483
TEST_04797,5.347108792980858
TEST_04798,4.2603576920031205
TEST_04799,5.589326478782043
TEST_04800,6.063651623509071
TEST_04801,5.944544273636742
TEST_04802,7.918765234750185
TEST_04803,6.0075239233124735
TEST_04804,3.2067876464440404
TEST_04805,5.1206470931143215
TEST_04806,8.076391032291712
TEST_04807,7.35848270536382
TEST_04808,4.472340949424405
TEST_04809,4.160564193029318
TEST_04810,4.374719140038426
TEST_04811,4.704914789107402
TEST_04812,6.60252171425538
TEST_04813,3.8167022780732136
TEST_04814,7.580937728717652
TEST_04815,5.749539792553442
TEST_04816,6.027719086572928
TEST_04817,5.567483687445121
TEST_04818,5.648899756885842
TEST_04819,6.166144282282893
TEST_04820,3.7235901605502755
TEST_04821,5.905873913528917
TEST_04822,7.051203221483237
TEST_04823,5.233947330309034
TEST_04824,4.4633509440544135
TEST_04825,4.612366080913816
TEST_04826,5.523502570493803
TEST_04827,5.410335674405123
TEST_04828,5.712187041195909
TEST_04829,6.353258687495826
TEST_04830,7.273485909064899
TEST_04831,4.448260793335778
TEST_04832,4.060153031030067
TEST_04833,7.1807154032373335
TEST_04834,7.132669326207154
TEST_04835,5.2858465675904585
TEST_04836,4.177285565022033
TEST_04837,5.697367782479579
TEST_04838,5.244345725414172
TEST_04839,8.252837203190673
TEST_04840,3.205070670290446
TEST_04841,4.882041770291091
TEST_04842,13.616379109954174
TEST_04843,5.007656692194576
TEST_04844,5.334085139311424
TEST_04845,4.807732053110036
TEST_04846,3.7769624563120696
TEST_04847,6.210687541726552
TEST_04848,6.892655574278864
TEST_04849,4.942835898217747
TEST_04850,5.21453182800559
TEST_04851,6.727482526471095
TEST_04852,3.763623673529319
TEST_04853,5.202807171100389
TEST_04854,4.784192948287472
TEST_04855,4.710805293283915
TEST_04856,7.038587902612799
TEST_04857,6.088446224863727
TEST_04858,3.7330744014023383
TEST_04859,5.085682443015688
TEST_04860,10.710100953274786
TEST_04861,3.8293308170586142
TEST_04862,5.750805982972152
TEST_04863,5.79064171955105
TEST_04864,5.171002067870799
TEST_04865,6.5279519165122375
TEST_04866,3.782864650384621
TEST_04867,4.32534229675425
TEST_04868,7.764172681446256
TEST_04869,5.381268489514682
TEST_04870,6.133796972675742
TEST_04871,6.199705989384459
TEST_04872,4.151267864864629
TEST_04873,3.371967003444633
TEST_04874,7.068578920455367
TEST_04875,3.607423217209222
TEST_04876,3.698085358088255
TEST_04877,6.390465464999388
TEST_04878,5.468334030182156
TEST_04879,4.272153159198174
TEST_04880,6.545077362294802
TEST_04881,3.6449202254327213
TEST_04882,8.630695469651954
TEST_04883,5.726572441690017
TEST_04884,4.080793340464466
TEST_04885,5.634610028694846
TEST_04886,4.991998071979115
TEST_04887,4.942835898217747
TEST_04888,5.747883748342536
TEST_04889,6.495398170297965
TEST_04890,3.9361934480922782
TEST_04891,3.1697156019197386
TEST_04892,4.644288566717781
TEST_04893,4.922711152063478
TEST_04894,6.623760153608206
TEST_04895,4.1281939731749215
TEST_04896,5.127259758944038
TEST_04897,4.520322235924819
TEST_04898,3.518609742093058
TEST_04899,3.626526841331121
TEST_04900,5.478954482741162
TEST_04901,6.839804436735517
TEST_04902,4.288082081510423
TEST_04903,5.023684592131332
TEST_04904,6.056508522558458
TEST_04905,4.742799633562168
TEST_04906,4.228702693236805
TEST_04907,5.08713902539615
TEST_04908,5.705556703767814
TEST_04909,4.059369186462709
TEST_04910,4.765281090826104
TEST_04911,5.19611275584594
TEST_04912,9.544474266362771
TEST_04913,4.433558425112302
TEST_04914,6.041044915578293
TEST_04915,5.062272451608102
TEST_04916,4.897475013748558
TEST_04917,7.4987474020381395
TEST_04918,4.823408175915894
TEST_04919,6.4350861167421005
TEST_04920,4.774399552268264
TEST_04921,6.623549280106589
TEST_04922,4.923613917905784
TEST_04923,4.87306803601279
TEST_04924,6.452936273304359
TEST_04925,4.712047120965366
TEST_04926,3.1090492856170693
TEST_04927,5.5906296914473055
TEST_04928,4.861125010187308
TEST_04929,9.268429927875408
TEST_04930,4.621767411761815
TEST_04931,5.8159681138793005
TEST_04932,4.391974425587448
TEST_04933,4.663908974779709
TEST_04934,4.683100111847896
TEST_04935,5.054410331099778
TEST_04936,4.054677637298553
TEST_04937,5.818875071380158
TEST_04938,5.051679066484426
TEST_04939,5.602560305022684
TEST_04940,5.36947856618899
TEST_04941,3.500856875925098
TEST_04942,5.512632767210547
TEST_04943,7.223297508272932
TEST_04944,5.5386456542920435
TEST_04945,4.317963631629855
TEST_04946,5.860958988400592
TEST_04947,6.134202669210643
TEST_04948,5.223941842449838
TEST_04949,7.805814349347749
TEST_04950,3.706632911665248
TEST_04951,5.365035936514282
TEST_04952,5.174347946172015
TEST_04953,4.762941770569836
TEST_04954,4.954202874074313
TEST_04955,11.171451759028958
TEST_04956,6.658701297107314
TEST_04957,4.349608172579332
TEST_04958,5.992918627270308
TEST_04959,4.37575074433494
TEST_04960,4.730870713033605
TEST_04961,3.2141470135408348
TEST_04962,6.3109481088323935
TEST_04963,5.587648799702425
TEST_04964,5.8390221939466445
TEST_04965,4.693463123561883
TEST_04966,5.57904204083702
TEST_04967,8.480151753478959
TEST_04968,5.3954416771251505
TEST_04969,4.419566091574284
TEST_04970,3.9707478639981875
TEST_04971,6.037291438105525
TEST_04972,4.133376040622057
TEST_04973,4.532550543066323
TEST_04974,4.624624363265424
TEST_04975,4.4047762712552725
TEST_04976,5.566219613435734
TEST_04977,5.5030534953663715
TEST_04978,4.919017433059431
TEST_04979,7.198084210171872
TEST_04980,6.643519855533414
TEST_04981,5.967067172130207
TEST_04982,5.332744078709334
TEST_04983,4.992937189467846
TEST_04984,6.369031447297482
TEST_04985,7.180670772233927
TEST_04986,4.450340357685626
TEST_04987,6.0673956785052034
TEST_04988,4.746923801088478
TEST_04989,3.566857621859639
TEST_04990,5.3850595811093385
TEST_04991,4.01063368867489
TEST_04992,6.105016768151376
TEST_04993,3.4368586645870027
TEST_04994,7.01213625757127
TEST_04995,5.95282752109377
TEST_04996,4.198257295708409
TEST_04997,4.380726360883598
TEST_04998,4.724185041229651
TEST_04999,5.499476709725794
TEST_05000,5.177104546636268
TEST_05001,5.883567586117478
TEST_05002,5.396841768909307
TEST_05003,4.728741713975667
TEST_05004,5.487614272808845
TEST_05005,7.558055825918139
TEST_05006,8.584177302214325
TEST_05007,4.149534433573125
TEST_05008,4.95512341897879
TEST_05009,4.053145728871055
TEST_05010,7.921945482572898
TEST_05011,4.158308415229417
TEST_05012,3.994830260591081
TEST_05013,5.362665478106578
TEST_05014,6.1982915950373805
TEST_05015,5.743857227111288
TEST_05016,4.944980498096015
TEST_05017,4.33525734474054
TEST_05018,5.639777803160902
TEST_05019,4.578817205423183
TEST_05020,6.007283228348926
TEST_05021,6.055466664551323
TEST_05022,5.301774726083365
TEST_05023,6.680965139828149
TEST_05024,3.7682604184395103
TEST_05025,5.616528551520416
TEST_05026,3.8052510965338207
TEST_05027,5.900451019732974
TEST_05028,4.658656028790963
TEST_05029,5.601223175068198
TEST_05030,5.623281685496297
TEST_05031,4.144739177741723
TEST_05032,4.620361359271872
TEST_05033,6.201816208232687
TEST_05034,3.655259778814848
TEST_05035,5.608223287919117
TEST_05036,4.367882030710726
TEST_05037,4.774543676775547
TEST_05038,6.647328300723378
TEST_05039,5.587902177350813
TEST_05040,5.212551704416165
TEST_05041,5.758232060007182
TEST_05042,8.006285561227605
TEST_05043,7.663811319607829
TEST_05044,9.418633774438614
TEST_05045,5.112047457349404
TEST_05046,4.700175328397036
TEST_05047,4.182293385749695
TEST_05048,4.988316762269016
TEST_05049,5.460892628227219
TEST_05050,4.770426070902191
TEST_05051,4.858856014631017
TEST_05052,5.055089137763311
TEST_05053,6.491847750476148
TEST_05054,6.56858104024735
TEST_05055,6.765935038436393
TEST_05056,6.028196039729233
TEST_05057,4.282214383933981
TEST_05058,5.720390977928567
TEST_05059,5.884593891037342
TEST_05060,6.055812087920284
TEST_05061,4.740612955278618
TEST_05062,4.524711107187917
TEST_05063,4.384250327489097
TEST_05064,4.8854148162086535
TEST_05065,5.3579745364890385
TEST_05066,5.50573014819984
TEST_05067,4.3140506070925095
TEST_05068,5.639349848963715
TEST_05069,6.949932963969233
TEST_05070,7.239917033966609
TEST_05071,4.768798226710777
TEST_05072,5.259223512264347
TEST_05073,5.123483757039843
TEST_05074,3.799454459064862
TEST_05075,6.893431487094001
TEST_05076,6.12571484783841
TEST_05077,7.534142261490775
TEST_05078,4.956764411808178
TEST_05079,5.305920892993741
TEST_05080,5.561082515265854
TEST_05081,5.352954606429151
TEST_05082,5.01414271058808
TEST_05083,6.753095276702011
TEST_05084,4.649396772211029
TEST_05085,5.12812742330576
TEST_05086,4.927614962089006
TEST_05087,5.623885020700325
TEST_05088,4.076061309737668
TEST_05089,6.555826967685663
TEST_05090,4.868548467952659
TEST_05091,4.8458194072007945
TEST_05092,3.8120922480536334
TEST_05093,9.442762715197329
TEST_05094,6.653999211466168
TEST_05095,8.329446587996397
TEST_05096,5.750117494916041
TEST_05097,5.351938668484374
TEST_05098,5.577365876717402
TEST_05099,3.947884800072111
TEST_05100,4.637061532514442
TEST_05101,5.6226451306998255
TEST_05102,4.233290458705742
TEST_05103,4.65418522397578
TEST_05104,3.9831240292730916
TEST_05105,5.401232102383355
TEST_05106,5.4536995342594565
TEST_05107,3.577515575509205
TEST_05108,3.7740956916494355
TEST_05109,5.613550382310114
TEST_05110,3.9841479064080065
TEST_05111,7.273657627952994
TEST_05112,3.267376379134134
TEST_05113,6.949161370946258
TEST_05114,5.213801328479475
TEST_05115,5.2157254859488855
TEST_05116,3.420612956700933
TEST_05117,3.661935913224771
TEST_05118,5.196326470937945
TEST_05119,5.129427400564635
TEST_05120,5.660536988987479
TEST_05121,4.253620918643833
TEST_05122,4.150392509457863
TEST_05123,5.15889501520124
TEST_05124,6.500121729405499
TEST_05125,6.368278775720917
TEST_05126,5.476022648436226
TEST_05127,6.162919592299725
TEST_05128,7.056667437317986
TEST_05129,6.265870515693503
TEST_05130,4.635001423800935
TEST_05131,6.287556130013703
TEST_05132,5.299169482966372
TEST_05133,5.729122793977667
TEST_05134,5.857745230446675
TEST_05135,6.052481730675929
TEST_05136,4.721697937809331
TEST_05137,9.201397865591437
TEST_05138,8.29478668685475
TEST_05139,7.0966979252445705
TEST_05140,5.758717608539188
TEST_05141,4.563640395527401
TEST_05142,5.2506462182130225
TEST_05143,4.459232361911952
TEST_05144,6.839570557854032
TEST_05145,4.602653563132245
TEST_05146,6.05135832455072
TEST_05147,4.920161867312025
TEST_05148,5.811861341266031
TEST_05149,7.946743002869578
TEST_05150,5.863614843113894
TEST_05151,6.215422722869559
TEST_05152,5.391728144365724
TEST_05153,5.508625688497608
